From,To,AvgTime
90447852#0,-90447868#4,5.722102231821454
90447852#0,90447852#2,5.716342692584593
90447852#0,90447857,14.128149748020158
90447852#2,-90447852#2,5.664506839452844
90447852#2,90447834#0,8.059035277177825
90447852#2,90447852#4,5.850251979841612
90447852#2,90447878,11.89344852411807
90447852#4,-90447852#4,5.850251979841612
90447852#4,322604767,10.226061915046795
90447852#4,90447852#5,2.0460763138948885
90447852#5,-90447852#5,2.0460763138948885
90447855,-138507652#6,5.153347732181425
90447855,-90447855,22.037437005039596
90447855,138507652#8,9.640028797696184
90447855,22980556#0,6.624910007199423
90447856#1,-22980556#0,6.624910007199423
90447856#1,-90447856#1,9.681785457163425
90447856#1,22980556#1,5.903527717782577
90447856#1,90447856#2,7.163426925845932
90447856#2,-90447856#2,7.163426925845932
90447857,-90447843#0,10.928725701943845
90447857,-90447857,14.106551475881929
90447857,90447843#1,6.542836573074154
90447860#0,-90447860#0,4.158387329013679
90447860#0,642034964#0,1.8387329013678904
90447860#0,90447860#1,1.2598992080633549
90447860#1,-90447860#1,1.2598992080633549
90447862#0,-90447862#0,9.113030957523398
90447862#0,-90447871#0,6.2807775377969755
90447862#0,90447862#1,21.37940964722822
90447862#0,90447871#1,4.865370770338372
90447862#1,-90447862#1,21.37940964722822
90447863#0,-90447863#1,10.562994960403167
90447863#0,-927560232,10.931605471562275
90447863#0,90447863#2,1.4211663066954643
90447863#10,-90447863#10,1.9971202303815694
90447863#10,322604697#0,15.043916486681065
90447863#10,90447863#11,2.935925125989921
90447863#11,-90447863#11,2.935925125989921
90447863#11,-927548614,11.324694024478042
90447863#11,90447863#12,2.0172786177105833
90447863#12,-90447863#12,2.0172786177105833
90447863#12,-927542452,10.593232541396686
90447863#12,90447863#13,3.138948884089273
90447863#13,-90447863#13,3.138948884089273
90447863#13,90447822,15.068394528437725
90447863#13,90447863#14,3.796976241900648
90447863#14,-90447863#15,3.825773938084953
90447863#14,90447855,22.037437005039596
90447863#14,90447863#16,1.654427645788337
90447863#16,-690272657#3,8.004319654427645
90447863#16,-90447863#16,1.654427645788337
90447863#16,90447863#17,3.079913606911447
90447863#17,-90447863#17,3.079913606911447
90447863#17,90447863#18,13.258459323254138
90447863#17,90447865,21.00503959683225
90447863#18,-90447863#20,13.258459323254138
90447863#18,90447872,23.648668106551476
90447863#2,-90447863#2,1.4211663066954643
90447863#2,90447863#3,0.9690424766018719
90447863#2,90447864,8.254859611231101
90447863#3,-138507635,9.766738660907127
90447863#3,-90447863#3,0.943124550035997
90447863#3,90447863#4,1.041036717062635
90447863#4,-90447863#4,1.041036717062635
90447863#4,-927558551,10.09359251259899
90447863#4,90447863#5,0.509719222462203
90447863#5,-90447863#5,0.509719222462203
90447863#5,90447835,10.469402447804175
90447863#5,90447863#6,1.9092872570194384
90447863#6,-90447863#6,1.9092872570194384
90447863#6,90447863#7,1.693304535637149
90447863#6,90447890,8.234701223902087
90447863#7,-90447863#7,1.693304535637149
90447863#7,90447814,8.336933045356371
90447863#7,90447863#8,4.907127429805615
90447863#8,-1371609534#1,2.8034557235421165
90447863#8,-90447863#8,4.907127429805615
90447863#8,90447832#0,15.563714902807774
90447863#8,90447863#10,1.9971202303815694
90447864,-90447864,8.254859611231101
90447865,-138507652#5,11.638588912886968
90447865,-90447865,21.00503959683225
90447865,138507652#6,5.153347732181425
90447868#0,-90447827,22.925845932325412
90447868#0,-90447868#1,7.331893448524118
90447868#0,90447868#2,5.684665226781857
90447868#2,-90447846,22.852411807055436
90447868#2,-90447868#2,5.684665226781857
90447868#2,90447868#3,5.140388768898489
90447868#3,-90447868#3,5.140388768898489
90447868#3,90447839#0,6.76889848812095
90447868#3,90447868#4,5.722102231821454
90447868#4,-90447852#0,8.214542836573074
90447868#4,-90447868#4,5.722102231821454
90447868#4,90447852#2,5.716342692584593
90447868#4,90447857,14.128149748020158
90447869#1,-90447815#1,26.057595392368608
90447869#1,-90447869#2,5.337652987760979
90447869#1,690272657#0,11.910727141828653
90447871#0,-90447862#0,9.113030957523398
90447871#0,-90447871#0,6.2807775377969755
90447871#0,90447862#1,21.37940964722822
90447871#0,90447871#1,4.865370770338372
90447871#1,-699540635,8.920086393088553
90447871#1,-90447871#1,4.865370770338372
90447871#1,642102306,18.444924406047516
90447871#1,90447871#2,4.911447084233261
90447871#2,-90447816#0,8.98200143988481
90447871#2,-90447871#2,4.911447084233261
90447871#2,90447816#1,15.831533477321814
90447871#2,90447871#3,3.386609071274298
90447871#3,-90447871#3,3.386609071274298
90447872,-138507652#3,13.134629229661627
90447872,-90447872,23.648668106551476
90447872,138507652#4,11.37652987760979
90447877,-90447856#0,16.6321094312455
90447877,-90447893#0,6.617710583153348
90447877,90447856#1,9.681785457163425
90447877,90447893#1,6.119510439164866
90447878,-90447843#1,6.378689704823613
90447878,-90447878,11.89344852411807
90447878,90447843#2,2.6421886249100073
90447879,-90447879,12.581713462922965
90447889#0,-90447840#2,6.244780417566594
90447889#0,-90447889#1,12.809215262778975
90447889#0,90447840#3,9.176385889128868
90447889#0,90447889#2,6.518358531317495
90447889#2,-90447889#2,6.518358531317495
90447889#2,90447862#0,9.113030957523398
90447889#2,90447889#3,4.917206623470122
90447889#3,-90447889#3,4.917206623470122
90447889#3,699540635,8.920086393088553
90447889#3,90447889#4,4.922966162706983
90447889#4,-90447889#4,4.922966162706983
90447889#4,90447816#0,8.98200143988481
90447889#4,90447889#5,2.997840172786177
90447889#5,-90447889#5,2.997840172786177
90447890,-90447890,8.35565154787617
90447892#0,-90447892#0,5.752339812814975
90447892#0,-927617235,6.705543556515479
90447892#0,90447892#1,4.588912886969043
90447892#1,-90447892#1,4.588912886969043
90447892#1,90447817,12.95752339812815
90447892#1,90447892#2,4.192944564434845
90447892#2,-90447892#3,4.192944564434845
90447893#0,-90447856#0,16.6321094312455
90447893#0,-90447893#0,6.617710583153348
90447893#0,90447856#1,9.681785457163425
90447893#0,90447893#1,6.119510439164866
90447893#1,-90447893#1,6.119510439164866
90447893#1,-927634852,4.874010079193664
90447893#1,90447845#0,9.867530597552195
90447893#1,90447893#2,5.67170626349892
90447893#2,-90447836#0,7.23398128149748
90447893#2,-90447893#2,5.67170626349892
90447893#2,90447836#1,9.788336933045356
90564598#0,-90564598#1,33.96112311015119
90564598#0,-90564609#2,4.624910007199423
90564598#0,90564598#2,30.025917926565874
90564598#0,90564609#3,8.037437005039596
90564598#2,-1278964458,2.5867530597552193
90564598#2,-90564598#3,30.025917926565874
90564598#2,691529215,3.8408927285817134
90564599#0,-90564599#1,17.922246220302377
90564599#0,237782912,6.033117350611951
90564599#0,381427099,4.617710583153348
90564601#0,-1290176908,6.335493160547156
90564601#0,-90564601#0,0.624910007199424
90564601#0,90564601#1,1.9971202303815694
90564601#1,-90564601#1,1.9971202303815694
90564601#1,1290176908,4.836573074154068
90564601#1,90564601#2,0.028797696184305256
90564601#2,-334834170,8.414686825053995
90564601#2,-90564601#2,0.028797696184305256
90564601#2,90564601#3,28.015838732901365
90564601#3,-342886913#2,6.8869690424766015
90564601#3,-90564601#5,28.012958963282937
90564601#3,-90564611#5,11.73794096472282
90564601#3,1278964460#0,3.6191504679625632
90564603#0,-237782912,6.033117350611951
90564603#0,-90564603#1,20.034557235421165
90564603#0,-90564609#7,6.627789776817854
90564603#0,417623237,10.76889848812095
90564604#0,-90564604#1,24.260619150467964
90564604#0,-90564609#5,7.703383729301655
90564604#0,90564604#2,34.833693304535636
90564604#0,90564609#6,4.600431965442764
90564604#2,-23025882#10,4.855985598559856
90564604#2,-90564604#3,34.833693304535636
90564604#2,23025882#11,2.2070207020702073
90564606,-1278964460#1,3.6191504679625632
90564606,-697831507,11.213822894168466
90564606,-90564606,34.94168466522678
90564606,697831506#0,0.7293016558675306
90564607,-90564607,4.499640028797696
90564607,-90564611#4,24.05183585313175
90564607,90564611#5,11.73794096472282
90564608#0,-90564608#1,49.28437724982001
90564609#0,-90564609#0,9.648668106551476
90564609#0,90564606,34.94168466522678
90564609#0,90564609#1,9.634269258459323
90564609#1,-90564609#1,9.634269258459323
90564609#1,-90564614#2,5.992800575953923
90564609#1,90564609#2,4.624910007199423
90564609#1,90564614#3,17.42836573074154
90564609#2,-90564598#1,33.96112311015119
90564609#2,-90564609#2,4.624910007199423
90564609#2,90564598#2,30.025917926565874
90564609#2,90564609#3,8.037437005039596
90564609#3,-697842140#1,27.186465082793376
90564609#3,-90564609#4,8.028797696184304
90564609#3,58306933#0,23.638588912886966
90564609#3,90564609#5,7.703383729301655
90564609#5,-90564604#1,24.260619150467964
90564609#5,-90564609#5,7.703383729301655
90564609#5,90564604#2,34.833693304535636
90564609#5,90564609#6,4.600431965442764
90564609#6,-90564609#6,4.600431965442764
90564609#6,-90564612#0,22.311015118790493
90564609#6,90564609#7,6.627789776817854
90564609#6,90564612#1,35.56515478761699
90564609#7,-237782912,6.033117350611951
90564609#7,-90564603#1,20.034557235421165
90564609#7,-90564609#7,6.627789776817854
90564609#7,417623237,10.76889848812095
90564611#0,-90564611#1,18.727141828653707
90564611#0,641451995,7.2944564434845205
90564611#0,90564611#2,5.763858891288697
90564611#2,-90564611#2,5.763858891288697
90564611#2,245069159,22.33117350611951
90564611#2,90564611#3,6.473722102231822
90564611#3,-697842141,4.734341252699784
90564611#3,-90564611#3,6.473722102231822
90564611#3,90564609#0,9.648668106551476
90564611#3,90564611#4,24.05183585313175
90564611#4,-90564607,4.499640028797696
90564611#4,-90564611#4,24.05183585313175
90564611#4,90564611#5,11.73794096472282
90564611#5,-342886913#2,6.8869690424766015
90564611#5,-90564601#5,28.012958963282937
90564611#5,-90564611#5,11.73794096472282
90564611#5,1278964460#0,3.6191504679625632
90564612#0,-90564609#6,4.600431965442764
90564612#0,-90564612#0,22.311015118790493
90564612#0,90564609#7,6.627789776817854
90564612#0,90564612#1,35.56515478761699
90564612#1,-23025882#12,2.2070207020702073
90564612#1,-90564612#6,35.583873290136786
90564612#1,23025882#13,11.681368136813681
90564614#0,-245069159,22.33117350611951
90564614#0,-90564614#1,25.949604031677463
90564614#0,90564614#2,5.992800575953923
90564614#2,-90564609#1,9.634269258459323
90564614#2,-90564614#2,5.992800575953923
90564614#2,90564609#2,4.624910007199423
90564614#2,90564614#3,17.42836573074154
90564614#3,-90564614#3,17.42836573074154
90564614#3,1229200373,4.600431965442764
90564614#3,90564614#4,12.535637149028078
90564614#4,-1278964459,1.9834413246940243
90564614#4,-90564614#5,12.53419726421886
90564614#4,1278964457,2.586033117350612
90564614#4,258725668,12.562994960403167
908661436,-908661436,4.226061915046796
91092564#0,-699538610#3,29.64434845212383
91092564#0,-91092564#1,11.041036717062635
91092564#0,699538610#4,22.802015838732903
91092564#0,91092564#2,31.889128869690424
91092564#2,-698090471,32.68106551475882
91092564#2,-702490240#1,9.84068406840684
91092564#2,696489863,3.215121512151215
91092564#2,702490241#1,10.521238300935924
91106013,-175230868,2.477947794779478
91106013,19822582#0,7.673267326732674
91933305#0,-24028719,4.912886969042476
91933305#0,-91933305#10,64.37868970482361
91933305#0,1311665576,0.028797696184305256
92166081#0,-564483398,3.2958963282937366
92166081#0,-92166081#0,2.62922966162707
92166081#0,92166081#1,5.473002159827213
92166081#1,-90424395,8.518358531317494
92166081#1,-92166081#1,5.827213822894168
92166081#1,-92166084#1,12.046076313894888
92166081#1,92166084#2,4.462203023758099
92166084#0,-90424395,8.518358531317494
92166084#0,-92166081#1,5.827213822894168
92166084#0,-92166084#1,12.046076313894888
92166084#0,92166084#2,4.462203023758099
92166084#2,-693110525,13.884809215262779
92166084#2,-92166084#2,4.462203023758099
92166084#2,90424408#0,5.091432685385169
92166084#2,92166084#3,4.964722822174226
92166084#3,-92166084#3,4.786177105831533
92166084#3,90424414#0,5.782577393808495
927134034,-927134034,6.012958963282937
927152354#0,-927152354#0,3.1994240460763135
927152354#0,-927152355,3.733621310295176
927152354#0,927152354#1,10.819294456443485
927152354#1,-927152354#1,10.819294456443485
927152355,-927152354#0,3.1994240460763135
927152355,-927152355,3.733621310295176
927152355,927152354#1,10.819294456443485
927483765,-927483765,9.71058315334773
927489682,-193296753#0,0.028797696184305256
927489682,-927489682,14.724262059035278
927489682,193296753#1,16.986321094312455
927503958,-444895673,5.246940244780417
927503958,-927503958,7.867530597552196
927508841,-22376433#5,10.129589632829372
927508841,-927508841,5.223902087832974
927508841,22376433#6,7.9884809215262775
927509185,-170345938#2,2.7544996400287975
927509185,-927509185,7.235421166306695
927509185,170345938#3,14.463642908567314
927509613,-22882530#0,17.2455003599712
927509613,-927509613,8.865370770338373
927509613,22882530#1,8.223182145428366
927511419,-22376433#2,2.87832973362131
927511419,-927511419,8.429085673146147
927511419,22376433#3,3.511879049676026
927515582#0,-1101709281,30.393088552915767
927523633,-927523633,6.2735781137509
927524289,-322606171#0,12.682505399568035
927524289,-927524289,5.8214542836573075
927524289,322606171#1,6.630669546436285
927526272,-138507636#0,4.372930165586753
927526272,-927526272,5.334773218142548
927526272,138507636#1,12.846652267818573
927529341,-927529341,20.72282217422606
927529827,-927529827,3.8833693304535633
927529827,-927529955#0,2.2548596112311015
927529827,927529955#1,1.7264218862491
927529955#0,-927529827,3.8833693304535633
927529955#0,-927529955#0,2.2548596112311015
927529955#0,927529955#1,1.7264218862491
927529955#1,-927529955#1,1.7264218862491
927542452,-90447863#12,2.0172786177105833
927542452,-927542452,10.593232541396686
927542452,90447863#13,3.138948884089273
927548614,-90447863#11,2.935925125989921
927548614,-927548614,11.324694024478042
927548614,90447863#12,2.0172786177105833
927555091,-90447832#0,15.519078473722102
927555091,-927555091,4.901367890568754
927555091,-927643084,8.656587473002158
927555091,90447832#1,6.773218142548596
927558551,-90447863#4,1.041036717062635
927558551,-927558551,10.09359251259899
927558551,90447863#5,0.509719222462203
927560232,-90447863#1,10.562994960403167
927560232,-927560232,10.931605471562275
927560232,90447863#2,1.4211663066954643
927584809,-927584809,5.768178545716343
927593033,-927593033,5.379409647228221
927608792,-927608792,2.262059035277178
927608793,-927608793,2.6666666666666665
927608950#0,-927608950#2,16.259179265658748
927608950#0,55680846#1,13.778257739380848
927617235,-90447892#0,5.752339812814975
927617235,-927617235,6.705543556515479
927617235,90447892#1,4.588912886969043
927621909,-642034964#1,0.08639308855291576
927621909,-927621909,4.660907127429805
927621909,642034964#2,0.12670986321094313
927622520,-927622520,7.37365010799136
927634852,-90447893#1,6.119510439164866
